Unnamed: 0,Index,Address,Contract,FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
64,1,0x0080359f18daa3f2906e347a589ffd49c07c6258,0,0,77793.12269,729.8083744,2820805.85,37,3852,0,1,32,0.147888043,2.157887547,0.21876331,0.1,340,22.77436159,0.1,340,32.05578525,3889,842.6513789,842.6762699,673.1714902,0.024890989,21,1259888.79,0,0,0,17,0,21,0,131136.1908,137917.4912,131136.1908,0.707471652,888888,59994.70427,0,0,0,0,0,0,0,21,,KickToken
65,1,0x0083704ad2f3e9f58e71593459462875255b7bd2,0,0,30405.2369,397799.3889,3983113.233,132,7,0,5,12,0.05,69.995,10.95259648,0,74,0.609307745,0,3.119248885,0.049186003,139,80.42862238,76.66817535,6.246622376,-3.760447024,19,86928797.56,5565,0,1,15,1,17,0,210329.7902,219587.3667,297967.2028,0.037697693,86907733.63,4829377.642,5565,5565,5565,0,0,0,1,17,$ acusd.pro,SOS
66,1,0x00893fa05c19ce3895d0d5577db0ddb02d5cbd47,0,0,4988.525,5010.266667,10032.05,3,3,0,3,1,0.04,10.805,5.281666667,0.038953043,10.80458,5.281030681,0.038953043,10.80458,5.281030681,6,15.84309204,15.845,15.84309204,0.001907957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,1,0x0095e1a57555e5d5e9ee041bc5953d1c37729cdc,0,0,40187.62778,30147.1625,120621.3833,4,5,0,2,2,0.001,0.669937215,0.173506388,0.00074,0.668866215,0.215670235,0,0,0,9,0.86268094,0.86753194,0,0.004851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
68,1,0x009663d80363fa044763ef5331280081c95c94be,0,0,0,0,28803.41667,1,1,0,1,1,12,12,12,11.999559,11.999559,11.999559,0,0,0,2,11.999559,12,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
69,1,0x009f93582e0c195ac9d3f2b9c1f31cf44e2e9561,0,0,84986,294616.95,294616.95,3,2,0,2,3,0,20,10,4.952493367,19.95337537,13.30195624,19.95337537,19.95337537,19.95337537,5,39.90586873,20,19.95337537,-19.90586873,2,3.615281187,0,0,0,2,0,2,0,61420.3,0,61420.3,1.503013892,2.112267295,1.807640593,0,0,0,0,0,0,0,2,,Streamr (old)
70,1,0x00a4862d4407296f92005eff2f51fa5cbb3c6077,0,0,1.977777778,0,8.916666667,4,2,0,2,4,103.5618726,1897.438127,1000.5,0.001078026,1501.447643,500.2495284,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
71,1,0x00a527d60d31b337d571acd17dca172003636356,0,0,402.9384058,343.912963,9299.166667,24,28,0,13,1,1.76172382,2.16098259,2.036326524,1.761260522,6.328314483,2.375184753,1.761260522,6.328314483,2.375184753,52,57.00443406,57.01714267,57.00443406,0.012708609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
72,1,0x00a742825749d9a1b3e2455362ac4e81dc01162c,0,0,4052.713333,53615.875,321695.25,6,7,0,5,2,0,23.60136647,10.93606231,0,49.99936494,15.75356082,0,20,9.5,13,94.52136494,76.5524362,38,-17.96892874,3,2000,2000,2000,1,1,1,1,5737.35,0,0,5737.35,2000,2000,2000,500,1500,1000,500,1500,1000,1,1,Aragon,Aragon
73,1,0x00a87bd6b716f1a50504b8eff2d416de0690070e,0,0,32208.89,1440.029167,161076.6667,6,5,0,1,2,0.099,27.51766627,13.70191606,0.002079,27.51640627,11.41755988,0,0,0,11,68.50535928,68.50958028,0,0.004221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
74,1,0x00adb936b9636ccc4211533c7f1a0d2c53466b85,0,0,14463.4053,35204.94969,1867071.9,130,54,0,19,69,0,44.42535559,7.733349562,0,52,3.365601996,0,52,2.762488555,184,437.5282595,417.6008764,312.1612067,-19.92738315,96,2.20E+21,817443.5059,599524.1359,16,34,23,37,37295.60767,31266.11667,31955.23643,30488.25055,0.925614388,2.20E+21,4.89E+19,50,114000,16028.30404,50,114000,17129.26102,23,36,Request,
75,1,0x00ae0c1fd293038c2b24a715e6fabacda6012b55,0,0,5061.059167,2547.298485,101238.1,21,12,0,5,12,0.99,8.995,4.114641555,0,8,2.350006592,0,5.9,3.148333333,33,49.35013842,49.37569865,18.89,0.025560232,11,3904.266034,2899.069267,2899.069267,2,5,2,5,4.533333333,18985.93333,21688.90952,15188.74667,0.196767009,1000,433.8073371,1010.069267,1889,1449.534633,1010.069267,1889,1449.534633,2,5,Bancor,Bancor
76,1,0x00af29056355cbe37df9724436eef327f5f88157,0,0,30629.38788,48222.68542,674198.8833,23,9,0,5,11,0,20.095,6.755564814,0,19,4.835781368,0,19,5.730776493,32,111.2229715,60.80008333,51.57698844,-50.42288815,12,2526.088063,150,150,1,7,1,11,0,117659.1417,124481.2907,149317.8833,0.017683265,911,229.6443694,150,150,150,150,150,150,1,11,MCO,An Etheal Promo
77,1,0x00bd1bba3519746a5b7d0bede063f14d48dfdf2b,0,0,4787.07,5426.064583,72065,16,9,0,9,11,0.01,10,1.947682713,0,7,1.118571479,0,0.994293488,0.166191124,25,17.89714367,17.52914441,1.994293488,-0.367999256,10,619.3842861,618.7799217,71.30969816,4,6,4,5,11112.68333,31246.15667,38989.69583,77979.39167,0.604364363,251.1860747,103.2307144,65.234621,399.5280397,154.6949804,71.30969816,71.30969816,71.30969816,4,5,Golem,Golem
78,1,0x00bd9fd57c423a1b1c969823d409156d90974d77,0,0,2030.704595,128730.6886,2445898.567,1158,20,0,9,74,0,600.98832,68.99385211,0,500,1.203971804,0,24,0.349424984,1178,1394.199349,1379.877042,389.6088569,-14.32230628,561,25183.27349,23703.16163,249,8,20,5,15,4278.585481,59634.90385,61203.58596,8491.630013,0.01,5000,629.5818373,0.01,19999.99986,45.49551177,1,1,1,5,14,Golem,Golem
79,1,0x00bf8ef866b3d8139c982961f6850fadc17f1d48,0,0,24110.34341,42423.14203,2075890.567,87,24,0,10,42,0,40.13679759,10.89742345,0,48,3.921577048,0,37,3.327900256,111,341.1772031,261.5381628,259.57622,-79.63904036,72,177618.0113,139794.2519,78687.62909,16,25,12,31,56555.50046,41559.4402,42631.01313,29204.07793,0.020743697,50000,5074.800324,2.09,21106.62282,3778.223025,2.09,13999.99989,2622.92097,12,30,Aigang,Aigang
80,1,0x00bfc8d9cbcfc8601db95cded379ef7a4a5e0f5e,0,0,763.5611111,3892.577778,11677.73333,16,4,0,2,10,0.01,250.5,63.3775,0,250,15.825,0,0.05,0.004545455,20,253.2,253.51,0.05,0.31,23,6.67E+14,1.33E+15,0,4,13,2,13,2283.133333,208018.75,221884.6033,527115.3167,0.021096047,6.67E+14,3.92E+13,0.9,6.67E+14,2.22E+14,0,0,0,2,13,,
81,1,0x00c2abd0ab9fc13fbc8baac19dc30aec31704d4e,0,0,39459.69286,11655.1744,1936174.167,50,29,0,11,23,0,790.9994368,96.91380528,0,1060,89.08466537,0,500,52.30922833,79,4454.233269,2810.500353,1883.13222,-1643.732915,59,4985555.055,4980165.208,3226508.693,6,28,7,29,65931.73333,33553.91382,34392.73167,41688.19596,0.047247848,1999998,118703.6918,50,1999998,292950.8946,50,1999998,322650.8693,7,29,StatusNetwork,StatusNetwork
82,1,0x00c316e5099530e7af8e5bfade517b395acf8639,0,0,23.21666667,0,102.0666667,5,1,0,1,4,101,101,101,0.2,69.15464195,20.199496,0,0,0,6,100.99748,101,0,0.00252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
83,1,0x00c481dd22fba34f7dac2d46f0c1172c7abb9f0e,1,0,0,8861.881771,291444.5833,0,33,1,5,0,0,23.46279711,1.402191625,0,0,0,0,0,0,34,0,46.27232361,0,46.27232361,1,0.527787122,0,0,0,1,0,1,0,0,0,0,0.527787122,0.527787122,0.527787122,0,0,0,0,0,0,0,1,,OMG Network
84,1,0x00c6b386f92e1841c3a9dde2bf97a8950f0b0c31,0,0,271.3125,649.1452381,16284.15,61,8,0,3,4,0.009559,0.40583845,0.121569141,0,0.3,0.010065574,0,0.021,0.005152542,69,0.614,0.97255313,0.304,0.35855313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
85,1,0x00c8a33b90a749f7433e08e5d4c7034e405a94b4,0,0,0,0,169.8666667,1,1,0,1,1,0.44947692,0.44947692,0.44947692,0.44727692,0.44727692,0.44727692,0.44727692,0.44727692,0.44727692,2,0.44727692,0.44947692,0.44727692,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
86,1,0x00ca022d429d853c3f28070b410b13bc4438926b,0,0,0,0,2250.733333,1,1,0,1,1,0.867610131,0.867610131,0.867610131,0.866990131,0.866990131,0.866990131,0,0,0,2,0.866990131,0.867610131,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
87,1,0x00cb28b1d4437357fdb57967e21be18c415ca05e,0,0,354.7166667,341868.5333,341868.5333,3,2,0,2,2,0,0.46,0.23,0.041,0.4,0.280058758,0.041,0.4,0.2205,5,0.840176274,0.46,0.441,-0.380176274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
88,1,0x00cb985681dd0cf13cff257a7324d97ea1e3ff32,0,0,42416.78026,91843.2934,4408479.883,104,49,1,16,36,0,200,15.51410114,0,100,8.089516631,0,32.1,7.103513513,153,841.3097297,760.1909557,646.4197297,-81.11877395,37,944929.6104,46994.06078,7552.556891,6,23,7,28,601560.5595,151377.0619,155364.9457,192661.7152,1.00E-07,888888,32583.77967,4.60E-11,39440.50389,5874.257597,2,7500,1510.511378,7,28,ZRX,KickToken
89,1,0x00cbdec4dd1b322810683c0e977d4fa237fecf7e,0,0,2.85,0,10.8,3,2,0,2,3,437.7873028,1563.212697,1000.5,8.5112895,1516.455268,666.9995284,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
90,1,0x00cd7d76d3e93819c19fd7296386b816234b489e,0,0,3581658.133,0,3581665.667,2,1,0,1,2,1,1,1,0.00204392,0.99674689,0.499395405,0.99674689,0.99674689,0.99674689,3,0.99879081,1,0.99674689,0.00120919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
91,1,0x00ce20fbdedc38fb559728265edbb26b63fbb377,0,0,43057.70833,43057.70521,688942,17,17,0,5,3,0.01,69.995,12.28744014,0.009514837,69.99456284,12.28679,0,0,0,34,208.8754299,208.8864824,0,0.011052491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
92,1,0x00cfdefb1e800e4743288734adc727fae6659f74,0,0,39.24444444,0,772.0166667,4,1,0,1,2,0.39,0.39,0.39,0,0.389496,0.09944197,0,0.00827188,0.002757293,5,0.39776788,0.39,0.00827188,-0.00776788,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,PangeaCoinICO,
93,1,0x00d4a560da94790c8d508a7edda6465d7a3e9a49,0,0,59608.30833,252893.975,596107.5667,11,3,0,3,6,0.02,20.17308507,10.39769502,0,20.13317907,2.833016279,0,20.13317907,2.237019897,14,31.16317907,31.19308507,20.13317907,0.029906,7,8898.2,17756.798,4449.1,3,3,2,1,227810.675,30152.23889,45226.18333,30150.78889,0.9,4449.1,2224.55,4449.1,8858.598,5918.932667,4449.1,4449.1,4449.1,2,1,VeChain,VeChain
94,1,0x00d8a10e21f443758240eed09897cef08314618d,0,0,23.13333333,28835.39667,288353.9667,3,11,0,5,2,0,249.8120747,32.9772278,10,359,240.576616,359,359,359,14,721.7298479,362.7495057,359,-358.9803421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
95,1,0x00da8417b2c53b1fac15fafddf9854285959e9b6,0,0,0,0,31.28333333,1,1,0,1,1,0.732876,0.732876,0.732876,0.731616,0.731616,0.731616,0,0,0,2,0.731616,0.732876,0,0.00126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
96,1,0x00df7c16597385f31dfc87d1e103eaab28fc0f8d,0,0,1.7,0.833333333,18.46666667,3,2,0,2,3,560.1844058,1440.815594,1000.5,0.6064,1478.589443,666.9995284,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
97,1,0x00e40876d147fdc499afa3f5a49cf6fe6256f196,0,0,14.70833333,0,64.95,3,1,0,1,3,101,101,101,1.09379915,72.12201899,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
98,1,0x00e87b69cf3686e028f96d14cd79ec30983e0f53,0,0,18681.40171,716629.675,4371456.9,235,5,0,5,69,0.049,2,0.733855196,0,4.284647281,0.131551171,0,4.284647281,0.125967071,240,30.91452512,3.669275978,28.59452512,-27.24524914,190,1.71E+12,38696928232,33491905370,41,57,15,57,44854.96232,44082.04219,44382.81474,26784.02563,1.00E-12,1.49E+12,17657819849,0,9934212230,416096002.5,0,9934212230,423948169.2,14,56,Mog Coin,! mogmeme.com
99,1,0x00eb6923331d35ba68b9e36ff99d0c035ffed9e5,0,0,10271.54444,114070.3167,342210.95,4,4,0,3,3,0,2.995,1.31125,2.2,2.983504813,2.591529056,2.2,2.983504813,2.591752406,8,10.36611622,5.245,5.183504813,-5.121116224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
100,1,0x00f166114c211b7e71e09bfd5d6ffee8716bc0cb,0,0,15.54109195,25.29343434,952.85,59,34,0,8,52,0,49.99952836,3.455157734,0,44.77087205,1.990643453,0,7.19574447,1.26673152,93,117.4479637,117.475363,40.53540865,0.027399237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
101,1,0x00f3c39b641a3533b95dd30b4f5b3a87ba9044ca,0,0,2.508333333,0,10.86666667,3,2,0,2,3,437.5113309,1563.488669,1000.5,2.00077473,1948.785673,666.9995284,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
102,1,0x00f8513a3819c085ba1d3cd84a15c5df45b7ee35,0,0,9.783333333,0,46.45,3,1,0,1,3,101,101,101,9.999496,64.61838602,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
103,1,0x00f8de11eada0ce48200cd7f2214082954a9fe44,0,0,71049.73095,673.3333333,511227,8,2,0,2,5,0.0068449,1.595,0.80092245,1.00E-05,1.5,0.458381175,0.007,1.5,0.53240788,10,3.667049401,1.6018449,2.662039401,-2.065204501,13,2539.17353,0,0,0,11,0,13,0,113448.1375,112212.8121,176334.419,0.120222976,911,195.3210408,0,0,0,0,0,0,0,13,,An Etheal Promo
104,1,0x010c41f9ada72d7993973ee274c6cc93a309f805,0,0,318.1,0.083333333,323.4166667,2,2,0,2,2,24.61221202,76.38778798,50.5,2.4845,98.51451578,50.49950789,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
105,1,0x011b1cd5eaebc4d52bd2a6c928d45d93af642a58,0,0,1.461111111,0,20.18333333,4,2,0,2,3,497.5493924,1503.450608,1000.5,1,1423.002272,500.2495284,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
106,1,0x011bed5908623f6adfcd54872ed88e0dc713a1bf,0,0,299.3833333,0,314.65,2,1,0,1,2,101,101,101,1.04184345,99.95717233,50.49950789,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
107,1,0x0120a41636716d5717e92a2a960580a0961df73f,0,0,0.783333333,0,73.96666667,2,1,0,1,2,30,30,30,10.67303411,19.32595789,14.999496,0,0,0,3,29.998992,30,0,0.001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
108,1,0x012dbb1d6e6aaae7a0bf5f610a5fb44e308bb433,0,0,3.683333333,0.75,10.38333333,3,2,0,2,3,908.8535039,1092.146496,1000.5,0.10059176,1366.387436,666.9995284,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
109,1,0x012ef110b256b0e6b80aea1478d74b1b4a1eabb9,0,0,162.4166667,1.633333333,327.3666667,3,2,0,2,3,46.98160443,54.01839557,50.5,4,66.74957008,33.66616452,0,0,0,5,100.9984936,101,0,0.001506437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
110,1,0x01390fbe18c3c5ae9f91b13ade67d19bce75c5e1,1,0,0,2001.160481,228977.5333,0,98,1,3,0,0,1.169411179,0.950099957,0,0,0,0,0,0,99,0,93.10979582,0,93.10979582,1,2.010660203,0,0,0,1,0,1,0,0,0,0,2.010660203,2.010660203,2.010660203,0,0,0,0,0,0,0,1,,OMG Network
111,1,0x0155a63bc4cb378cb9b4dc10c8e777943bba9c2a,0,0,857.8279835,643.3484568,138977.15,163,217,0,5,2,0.261455718,820,314.6392351,24.49958,8557.988572,418.8749031,0,0,0,380,68276.60921,68276.71402,0,0.104811001,1,600,0,0,0,1,0,1,0,0,0,0,600,600,600,0,0,0,0,0,0,0,1,,AICRYPTO
112,1,0x0160cf072f092a70e8def0537b8329350282a8d4,0,0,13798.01,21026.01753,1219509.017,6,59,0,1,4,0.010000482,1.001431,0.431203327,0.27,6,2.128333333,1,1,1,65,12.77,25.44099629,1,12.67099629,17,300864.7932,0,0,0,14,0,17,0,261996.4229,275812.9533,381085.7061,1.00E-07,298131,17697.92901,0,0,0,0,0,0,0,17,,ABCHANGE.io
113,1,0x016cd40242a3b50902c84088092ef87c85d782b3,0,0,5237.63538,5704.254293,376480.7833,58,67,0,12,32,0,49.47728083,8.303953029,0,222.6273191,9.990968917,0,76.87647681,3.756432904,125,579.4761972,556.364853,146.5008833,-23.1113442,46,144963.9994,160773.9834,155546.5793,13,17,13,20,10498.07302,25489.83333,26648.20606,14151.13013,0.99,86993.40563,6040.166643,8.750649323,58760,7307.908335,8.750649323,58760,9149.798784,13,20,StatusNetwork,StatusNetwork
114,1,0x016d12db5620e094868f95b9c6fd2057032b7446,0,0,10103.00769,22.08333333,267722.1333,14,2,0,1,9,0.8971,6.6012,3.74915,0.00274886,1.9993595,0.67794774,0.49958,1,0.666526667,16,9.49126836,7.4983,1.99958,-1.99296836,4,1012.451704,0,0,0,4,0,4,0,429550.4667,618251.575,1236503.15,0.451704001,1010,253.112926,0,0,0,0,0,0,0,4,,Intelion
115,1,0x016e0ddc9631f662539fb1882458e5df00791565,0,0,10807.46341,5249.442239,3055175.383,216,583,0,8,134,0.006574707,1.005629602,0.315043808,0,6.6,0.849776678,0,6.6,0.809642171,799,183.5517624,183.6705398,80.96421705,0.11877738,9,1668.75091,2.149295237,2.149295237,1,7,1,8,0,64875.84048,40946.22778,468949.025,2.149295237,911,208.5938637,2.149295237,2.149295237,2.149295237,2.149295237,2.149295237,2.149295237,1,8,Livepeer Token,An Etheal Promo
116,1,0x016f855e1d3a7737f7da894b1dd6e86a3353225d,0,0,100930.6147,120075.6614,2641668.833,27,23,0,20,19,0.0036,21.32,1.711315843,0.000335,20.89311488,1.456190749,0,0,0,50,39.31715022,39.3602644,0,0.04311418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
117,1,0x01716102b6ea467289897effc84cf136bd0b6c32,1,0,0,1297.721097,226766.85,0,159,1,5,0,0,1.021547048,0.919980328,0,0,0,0,0,0,160,0,146.2768721,0,146.2768721,2,2.443222682,0,0,0,2,0,2,0,61352.11667,0,61352.11667,1.059583436,1.383639246,1.221611341,0,0,0,0,0,0,0,2,,OMG Network
118,1,0x01889bfb1bd897ff4f23cb25f9dde7b3a012dbca,0,0,0,0,10.93333333,1,1,0,1,1,2.75,2.75,2.75,2.74938,2.74938,2.74938,0,0,0,2,2.74938,2.75,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
119,1,0x018b9224ee3f8f362f553835d27da391fc5af9d9,0,0,29.9,0,73.41666667,3,2,0,2,3,29.23112661,71.76887339,50.5,2,75.45024886,33.666159,0,0,0,5,100.998477,101,0,0.001523001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
120,1,0x019444358934627777f19f0cc121f5fc00e7bab8,0,0,2733.025351,591.4154844,520700.2,191,438,0,4,3,0.00217815,4.504508561,0.69688204,0,6.102256796,1.597554361,0,0,0,629,305.132883,305.2343334,0,0.101450356,11,163895.8626,163040.5,0,1,6,2,6,1995.566667,82090.55952,95630.01111,235903.7583,1,100000,20486.98283,5258.5,100000,54346.83333,0,0,0,2,6,Dochain,Dochain
121,1,0x01969235b1145fc6e8b1efab8ddbe56cfe313f3f,0,0,3851.952525,3851.930808,127115.7,34,34,0,1,34,0.10325629,1.00094526,0.3853524,0.10281529,1.00050426,0.384882932,0.248570433,0.498577978,0.332047093,68,13.0860197,13.10198159,0.996141279,0.015961896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
122,1,0x01a35a131f90dd33dec9a0995aaa60720c046938,1,0,0,28623.5875,353915.25,0,13,1,5,0,0.45205495,3.80983,1.338569739,0,0,0,0,0,0,14,0,17.40140661,0,17.40140661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
123,1,0x01a9e95ef766394893dbfb824c66c91b301b913d,0,0,30.375,0.466666667,75.03333333,3,2,0,2,3,39.5602425,61.4397575,50.5,5.83676184,53.02795433,33.66616267,0,0,0,5,100.998488,101,0,0.001512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
124,1,0x01ad2af80301bcd6b5bd737699a6a7b51a24152a,0,0,17.39166667,0,62.6,3,1,0,1,3,101,101,101,1.202016127,97.33775883,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
125,1,0x01bf959b281ac74e7fb3b98c880dbe88bab2e2a4,0,0,511058.6952,43067.85476,3577418.683,8,8,0,4,2,0.11,58.75344479,9.842930599,0.004508542,58.7557532,9.841820014,0.12941168,58.7557532,11.24715022,16,78.73456011,78.74344479,78.73005157,0.008884678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
126,1,0x01cb670a5b57ddf7fa27b455ba2d9357f1dec6b0,0,0,308.8,0,310.3166667,2,1,0,1,2,101,101,101,0.2,100.7990158,50.49950789,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
127,1,0x01d41e16362b141332db90f69785dbe58f0dc4ee,0,0,10.95,0,40.8,3,1,0,1,3,101,101,101,0.05,54.58068236,33.66614867,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
128,1,0x01df8ecad36d5eae229e6f5ae784428a9191c6ee,0,0,534.758884,288.588759,376485.8667,682,557,0,554,170,0.01941488,49.749538,1.220147976,0.00653234,18.23035573,0.995851366,0.03866637,18.15807211,0.440612435,1239,679.1706318,679.6224224,78.42901348,0.45179059,2,8.566596724,0,0,0,2,0,2,0,1241869.55,0,1241869.55,1,7.566596724,4.283298362,0,0,0,0,0,0,0,2,,OMG Network
129,1,0x01f6c17b828f211909453550ac925b3a19a583d7,0,0,2667.633333,2666.9,2669.233333,2,2,0,2,1,53.995,538.205,296.1,53.99444281,538.2044682,296.0994555,0,0,0,4,592.198911,592.2,0,0.001088977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
130,1,0x01f70159be7361ccfcfe85bd4bbffe63ec00e214,0,0,9761.973883,8651.919203,946931.9667,98,47,0,18,40,0,153.99,20.40514126,0,200,11.86140054,0,200,10.86802439,145,1162.417253,959.0416393,760.7617076,-203.3756139,113,1184289.262,1083475.102,272265.9119,20,29,17,33,20426.00362,21444.71231,21776.53099,12445.59196,0.028598251,252958,17943.7767,1,249990,23052.66174,2,50000.98968,12375.72327,16,32,BAT,BAT
131,1,0x01fd68c62d8b18f5f01f184656b0b8de18ccb7aa,0,0,0,0,13.88333333,1,1,0,1,1,4.995,4.995,4.995,4.98,4.98,4.98,4.98,4.98,4.98,2,4.98,4.995,4.98,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
132,1,0x0208764c8e34d0f980677f10867444f4cb27825c,0,0,1.85,0,5.9,3,2,0,2,3,439.3226177,1561.677382,1000.5,1.3716,1891.665334,666.9993898,1.3716,1.3716,1.3716,5,2000.998169,2001,1.3716,0.001830667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
133,1,0x020aaf9192743375b50ab13976aa8e86d50852f5,0,0,319.2,1.266666667,323.3833333,2,2,0,2,2,11.07219169,89.92780831,50.5,2.66031318,98.3387026,50.49950789,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
134,1,0x020d6af0b51290d19e73a053ca33fa42da3a18fd,0,0,692708.6444,148787.77,4156259.317,7,6,0,5,3,2.802,8.58,5.843666667,0.004429724,8.57571513,5.008095893,2.8004758,8.57571513,5.95836051,13,35.05667125,35.062,17.87508153,0.005328746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
